Unnamed: 0,Affiliate_id,Affiliate_name,Address,City,State,Zip,Country,Website,Phone,Latitude,Longitude,Count_x,Name_x,Overall_percentile_x,Count_y,Name_y,Overall_percentile_y
130,222,CrossFit Forward,"5933 Plank Road, Suite J",Fredericksburg,VA,22407,United States,http://www.crossfitforward.com/,(540) 226-9560,38.2933,-77.5792,18,Song Quichocho,77.6271,24,Gracelyn Williams,9.3497
131,223,CrossFit Alive,3 / 9 Kohl Street,Upper Coomera,QLD,4209,Australia,http://crossfitalive.com.au/,(043) 123-3222,-27.8528,153.3041,19,Dale Finlayson,96.7361,10,Tenee Soriano,94.3943
132,225,CrossFit Maui,300 Ma'alaea Rd.,Ma'alaea,HI,96793,United States,http://www.crossfitmaui.com/,(808) 633-1765,20.7917,-156.5131,,,,,,
133,227,CrossFit Surge,"10621 Irma Dr, Unit C",Denver,CO,80233,United States,http://www.crossfitsurge.com,(303) 907-3682,39.8905,-104.9646,7,Glendon Bautista,99.0473,5,Courtney Mericle,89.6483
134,228,CrossFit Gig Harbor,"6521 43rd Ave NW, Suite ""A""",Gig Harbor,WA,98335,United States,http://www.crossfitgigharbor.com/,(253) 858-5432,47.3158,-122.5951,8,Trevor Ryan,98.3247,12,Colleen Holland,89.8477
135,229,Indy Shield CrossFit,901 N Post Rd,Indianapolis,IN,46219,United States,http://indyshield.com/,(317) 534-8130,,,,,,,,
136,230,CrossFit Shoalhaven,5 Investigator St.,South Nowra,NSW,2541,Australia,http://www.crossfitshoalhaven.com,+61 244215265,-34.9092,150.5851,13,Ethan Murray,91.1786,13,Trainer Tracy,90.8937
137,231,CrossFit SAC,"4755 Auburn Boulevard, Suite C",Sacramento,CA,95842,United States,http://www.crossfitsac.com,(530) 559-2283,38.6553,-121.353,27,calvin kenan,91.9256,18,Carsen West,89.5767
138,232,CrossFit eo,Weltenburger Str. 6,Munich,Bavaria,81677,Germany,http://crossfit-eo.de/,0049-89-45667845,48.1411,11.6271,24,Lutz Linneweber,98.4592,16,Jessica Dannheimer,99.3337
139,233,Lahaina CrossFit,219 Kupuohi #101,Lahaina,HI,96761,United States,http://www.lahainacrossfit.com/,(309) 242-3478,20.8846,-156.6752,10,Teanu Rickard,99.7799,11,Janelle Ragusa,93.8963
140,235,Geaux CrossFit,3854 American Way,Baton Rouge,LA,70816,United States,http://geauxcrossfit.com,(225) 293-9220,30.4176,-91.0535,34,Steven Venturi,93.1447,21,Victoria Bowers,99.464
141,237,Project Fitness CrossFit,921 W. Mary St,Garden City,KS,67846,United States,http://www.projectfitness.org,(620) 640-5732,37.99,-100.8815,13,George Stanton,91.9283,13,Fatima Hernandez,88.0689
142,238,CrossFit On The Road,84 Beertsestraat,Halle,Vlaams Brabant,1500,Belgium,FALSE,+32 472 76 53 54,50.7322,4.2288,2,Sven FRANCOTTE,90.0749,,,
143,239,CrossFit Stony Brook,"7 Flowerfield, Suite 42",St. James,NY,11780,United States,http://www.crossfitstonybrook.com,(631) 572-8255,40.8959,-73.1462,14,Paul Lozano,88.2577,9,Amanda Schimmenti,88.4788
144,241,CrossFit Mt. Hood,335 NE 8th St,Gresham,OR,97030,United States,http://crossfitmthood.com/,(503) 491-5100,45.5034,-122.4275,8,Matt Ward,97.0179,5,Amelia Warden,93.5865
145,243,CrossFit Fresno,"66 E. Escalon, Suite #107",Fresno,CA,93710,United States,http://www.crossfitfresno.com,(559) 492-0432,36.8269,-119.7889,10,Rafael Sancen,98.4821,7,Denesse Segura,91.5704
146,244,CrossFit Crux,"118 Sandiford Drive
Unit 2",Stouffville,ON,L4A 7X5,Canada,http://www.crossfitcrux.com,(416) 662-1637,43.9636,-79.2697,18,Allen Lemieux,88.7186,11,Carla Neilly,95.5845
147,247,CrossFit Rebels,2077 Sunnydale Blvd,Clearwater,FL,33765,United States,http://www.crossfitrebels.com,(727) 253-4971,27.9869,-82.7508,34,Paul Chapman,97.3135,25,Jaida Lee,95.1884
148,248,CrossFit 42 South,2-4 Patrick St,Hobart,TAS,7000,Australia,http://www.crossfit42s.com.au,(041) 211-0308,-42.8763,147.3252,16,Brodie Daley,94.9917,6,Kath Olechowski,99.1706
149,249,Capital City CrossFit,"1615 W. Jefferson, #A",Springfield,IL,62702,United States,http://www.c3crossfit.com,(217) 341-9173,39.8084,-89.6832,26,Anthony Filipiak,93.1947,11,Morgan Manning,95.1944
150,251,CrossFit 2920,"9421 FM 2920, Suite 10B",Tomball,TX,77375,United States,https://crossfit2920.com/,(281) 516-7600,30.0846,-95.5707,7,Bill Hanks,90.5332,4,Jenn Scheible,68.6394
151,252,Natural Selection CrossFit,309 N. Belfair Ct,Kennewick,WA,99336,United States,http://www.nscrossfit.com/,(509) 845-9796,46.2064,-119.2214,56,Aaron Carlson,99.2945,51,Charlene Ellison,9.4757
152,253,Unit 22 CrossFit Northampton,Rothersthorpe Crescent,Northampton,England,NN4 8JD,United Kingdom,http://unit-22.com/Crossfit/,4.47867E+11,52.2273,-0.9101,25,Andrew Watts,94.1602,10,Amy Leisk,89.4265
153,254,In Shape CrossFit,calle flerida nolasco #3 arroyo hondo,Santo Domingo,Distrito Nacional,,Dominican Republic,http://www.inshapecrossfit.com/,(809) 566-2889,18.4879,-69.936,2,Roberto Felix,90.6257,,,
154,259,Outpost CrossFit,83 Ambrogio Dr. Unit K,Gurnee,IL,60031,United States,http://www.outpostcrossfit.com,(847) 744-0112,42.3614,-87.8982,3,Andres Ocampo,6.9398,,,
155,261,CrossFit 425,1690 132nd Pl NE,Bellevue,WA,98005,United States,http://www.crossfit425.com/,(425) 885-4466,47.6251,-122.1628,22,Brandon Tomashowski,87.7856,18,Tarelle Osborn,95.1098
156,262,CrossFit Tsawwassen,1212C 56th Street,Delta,BC,V4l2A4,Canada,FALSE,(604) 782-6764,49.0253,-123.0673,,,,,,
157,263,Evansville CrossFit,1230 Heinlein Road,Evansville,IN,47725,United States,http://evansvillecrossfit.com,(812) 205-0131,38.0542,-87.5396,20,Adam Haaff,98.8596,15,Lacy Baumgart,99.7247
158,265,Cascade CrossFit,8126 304th Avenue SE,Issaquah,WA,98027,United States,http://www.cascadecrossfit.com,(425) 941-0394,47.5275,-121.9352,21,Nick Martindale,99.6629,17,Caitlyn Paus,99.4381
159,268,CrossFit Broadbeach,"Unit 1, 42 Olympic Circuit",Southport,QLD,4215,Australia,http://www.crossfitbroadbeach.com.au,(041) 317-2643,-27.9706,153.3924,25,Mitch Bengston,97.4847,17,Annika Lohneiss,94.22
160,269,CrossFit Roar,"3-80 Webster Road, Stafford",Brisbane,QLD,4053,Australia,http://crossfitroar.com/,(043) 711-7187,-27.415,153.0158,44,Matthew Pollock,91.3945,15,Hannah Kulaga,96.9637
161,270,Black Hills CrossFit,1420 Deadwood Ave N,Rapid City,SD,57702,United States,http://www.blackhillscrossfit.com/,(605) 718-7558,44.0991,-103.2664,29,Phillip Rivera,94.2437,27,Shannon Reed,96.6297
162,271,CrossFit Rife,5741 Bayside Drive Suite 101,Virginia Beach,VA,23455,United States,http://www.crossfitrife.com/,(757) 227-6757,36.898,-76.1856,25,Jerrod Groves,95.2751,16,Jessica Fernandez,93.514
163,274,CrossFit BarDown,82 Kingswood Drive,Hammonds Plains,NS,B4B 1K4,Canada,FALSE,(902) 452-6328,44.715,-63.7382,16,Alex MacAulay,80.2333,16,Mary-Ann Rowlston,9.3747
164,276,Green Mountain CrossFit,"654 Granger Road, Suite 4",Berlin,VT,5641,United States,http://www.theconfluencevt.org/crossfit,(802) 229-4131,44.2157,-72.5592,24,Ryan Kilborn,91.9862,15,Cady Hart-Petterssen,96.817
165,279,CrossFit Chatsworth,9144 Jordan Avenue,Chatsworth,CA,91311,United States,http://www.crossfitchatsworth.com,(818) 357-5547,34.2368,-118.6039,4,David Rozo,83.0235,2,Michelle Blankenship,88.7585
166,282,CrossFit Impact,1880-1882 Johns Drive,Gleview,IL,60025,United States,http://www.impactcrossfit.com/,(847) 858-2807,42.0898,-87.81,2,John Nimesheim,60.5777,,,
167,284,CrossFit Flemington,6 Kings Court,Flemington,NJ,8822,United States,http://www.nragedcrossfit.com/,(908) 451-3504,40.5095,-74.8426,26,Anthony Pagano,95.9466,15,Jennifer Corsini,90.2602
168,285,CrossFit Fort Wayne,"829 Lawrence Dr, #2",Fort Wayne,IN,46804,United States,http://www.crossfitfortwayne.com,(260) 444-5722,41.0781,-85.2064,4,Juan Lebron,78.7372,7,Stephanie Aldridge,78.5086
169,286,CrossFit Fort Drum,"Pine Plains Activity Center,",Fort Drum,NY,13603,United States,http://www.crossfitcampspann.blogspot.com,(913) 250-6121,,,,,,,,
170,287,Flux CrossFit,3424 13th Avenue,Regina,SK,SK S4T 1P7,Canada,http://www.fluxregina.ca/flux/home.html,(306) 206-3859,50.4456,-104.6305,1,Jonathan Varjassy,21.3266,3,Kelly Tunison,60.5653
171,289,CrossFit Intensify,1485 Mohawk Blvd,Springfield,OR,97477,United States,http://crossfitintensify.com/,(541) 337-5627,44.0586,-123.0003,13,Keith Best,92.5301,3,Caitlin Ritchey,99.7946
172,290,CrossFit OM,"Hemen Motors, Kishor Kumar Ganguly lane, Juhu Tara road",Mumbai,Maharashtra,400056,India,http://www.crossfitom.com,61449586967,,,6,Dheepesh bhatt,80.5815,,,
173,291,CrossFit Estes Park,1755 State Hwy 66,Estes Park,CO,80517,United States,http://www.crossfitestespark.com,(970) 227-0499,40.3612,-105.556,1,Kirk Bien,26.7225,,,
174,292,CrossFit Amsterdam,Karperweg 39,Amsterdam,Amsterdam,1075 LB,Netherlands,http://www.CrossFitAmsterdam.nl,+31 6 24 317 826,52.3475,4.8542,24,Marco Padberg,87.3103,24,Linda Keesman,95.3791
175,294,CrossFit Sri Ram Ashram,"Sri Ram Ashram
Village Shyampur-Kangri",Haridwar,Uttarakhand,249408,India,http://www.crossfitsriramashram.com/,9.19838E+11,,,,,,,,
176,296,CrossFit Hamilton,2101 E. State Street,Hamilton,NJ,8619,United States,http://crossfithamilton.net/,(609) 915-8516,40.239,-74.723,25,Matt Phelan,99.2541,19,Jenna Simanovsky,98.8487
177,297,CrossFit Newtown,"11 Friends Lane  
Suite 111",Newtown,PA,18940,United States,http://www.crossfitnewtown.com,(215) 860-9660,40.2281,-74.9151,21,Nick Banar,95.8461,17,Carrie Allen,95.9056
178,298,CrossFit Prime,"220 Geiger Rd, Unit 105 & 106",Philadelphia,PA,19115,United States,http://www.crossfitprime.com/,(215) 873-4571,40.1089,-75.0499,21,Michael Amole,96.4033,7,Janet DiSalvo,96.3811
179,300,CrossFit South Central Mass,"28 Hastings St., Unit #3",Mendon,MA,1756,United States,http://crossfitsouthcentralmass.com,(774) 276-1485,42.1031,-71.5564,12,Cam Gallagher,91.4296,20,Korey LaChapelle,95.6579
180,301,Derby City CrossFit,"1860 Mellwood Ave, #285",Louisville,KY,40206,United States,http://derbycitycf.com/,(502) 551-5413,38.2628,-85.7129,73,Cain Murillo,97.5783,53,Kristy Rizzo,98.9186
181,302,CrossFit Navstation Newport,"NavStation Newport
Gym 109",Newport,RI,2840,United States,http://OKS-USA.com,(401) 932-1911,,,,,,,,
182,303,Iron Antler CrossFit of Bulverde,28798 N.Hwy 281,Bulverde,TX,78163,United States,http://ironantlercrossfitofbulverde.com/,(210) 445-7131,29.7244,-98.4415,7,Jason Moseley,78.6505,3,Jennie Hewlett,63.4238
183,306,CrossFit Reaction,15 Ferguson St,Greenville,SC,29601,United States,http://www.crossfitreaction.com/,(207) 590-4422,34.8453,-82.4083,20,Derek Foltz,97.826,14,Amy Fryt,99.042
184,309,Crossfit Irvine,1392 McGaw Avenue,Irvine,CA,92614,United States,http://www.crossfitirvine.com,(714) 263-5093,33.6988,-117.8541,1,Jeremiah Carter,94.4585,1,Alyssa Mathes,61.1764
185,310,CrossFit Athlete Lab,3225 Country Drive,St. Paul,MN,55127,United States,http://www.TheAthleteLab.com,(612) 770-4322,45.0413,-93.101,20,Marcus Eckert,97.3645,17,Andee Jefferies,99.2914
186,311,CrossFit Warrenton,32 S. Second Street,Warrenton,VA,20106,United States,http://www.crossfitwarrenton.com/,(540) 324-6796,38.7126,-77.7952,10,Justin Willis,94.2128,10,Crystal Willis,93.3871
187,313,Vagabond CrossFit,15 Hampden Drive,South Easton,MA,2375,United States,http://vagabondcrossfit.com/,(508) 930-8734,42.0473,-71.0719,16,Leroy Wallace,98.2482,10,Kathryn Austin,98.8383
188,314,CrossFit Brasil,"Rua Clélia, 970",Lapa,Sao Paulo,,Brazil,http://www.crossfitbrasil.com.br,(011)23671837,-23.5249,-46.6919,22,Ronei Tigre,95.6542,4,Graziela Rosa,95.9919
189,315,CrossFit Spartanburg,330 Tenosha Drive,Spartanburg,SC,29303,United States,http://www.crossfitspartanburg.com/,(864) 345-3589,34.9975,-81.9814,40,Asa Brown,99.8049,25,Jacqui Mims,99.4122
190,316,CrossFit TNT,3683 New Town Blvd.,Saint Charles,MO,63301,United States,http://www.crossfit-tnt.com,(636) 724-6464,38.831,-90.5184,16,Oscar Isacsson,97.6575,8,Laura Grieb,75.588
191,317,CrossFit 864,213 West Main Street,Clinton,SC,29325,United States,http://www.crossfit864.com,(864) 833-7781,34.4734,-81.8816,2,Luke Campbell,70.0248,,,
192,319,Oakland County CrossFit,169 W. Clarkston Road,Lake Orion,MI,48362,United States,http://oaklandcountycrossfit.com/,(248) 613-3528,42.7668,-83.2433,31,Alex Ivens,95.5064,20,Emily Prostko,92.8227
193,322,CrossFit Leatherneck (LNK),Camp Leatherneck,Helmand,,,Afghanistan,http://www.crossfitleatherneck.com,(703) 839-5466,,,,,,,,
194,323,CrossFit East Cobb,4696 Lower Roswell Road Suite 700,Marietta,GA,30068,United States,http://www.crossfiteastcobb.com,(404) 459-7388,33.9644,-84.4149,16,Francisco Monreal,76.3277,12,Kate Brun,85.8266
195,324,Carport CrossFit,1901 1st Ave South,Irondale,AL,35210,United States,http://www.carportcrossfit.blogspot.com,(205) 527-3133,33.5378,-86.7082,1,Brian Keen,29.5435,1,Amber Hill,28.5738
196,325,Triple Force CrossFit,4140 Tuller Rd. Suite 114,Dublin,OH,43017,United States,http://www.tripleforcecrossfit.com,(614) 642-2638,40.1082,-83.1006,9,Cale Walker,8.7746,9,Rachel Kehn,93.3155
197,328,CrossFit Durango,360 S. Camino Del Rio,Durango,CO,81301,United States,http://www.crossfitdurango.com,(970) 769-6903,37.2524,-107.8745,5,Benson Fletcher,65.2776,8,Amber Fondon,89.3082
198,329,CrossFit Oshawa,712 Wilson Road S,Oshawa,ON,L1H 6E9,Canada,http://www.crossfitoshawa.com,(905) 447-5682,43.8834,-78.8356,17,Chet Martin,98.9452,12,Alexandrea Barogianis,94.4444
199,332,Antioch CrossFit,2172 Eva Way,Brentwood,CA,94513,United States,http://www.antiochcrossfit.com,(925) 753-7533,37.9564,-121.73,,,,,,
200,333,Rocklin CrossFit,"4420 Granite Drive, Suite 100",Rocklin,CA,95667,United States,http://www.rocklincrossfit.com,(916) 625-0121,38.7966,-121.216,40,Wesley Hutchinson,98.9133,39,Cassondra Haynes,98.6804
201,334,CrossFit 180,906 S State Rd 39,Lebanon,IN,46052,United States,http://Crossfit180.blogspot.com,(765) 336-0180,40.0275,-86.4752,7,Jason Jones,89.0307,7,Anastasia Alter,91.7361
202,336,Bravo CrossFit,145 Palisade Street #L3,Dobbs Ferry,NY,10522,United States,http://BravoCrossFit.com,(914) 882-0518,41.016,-73.8754,21,Bryan Cervantes,83.9257,12,Alexa Haines,76.9956
203,337,CrossFit OTG,3330 Bargaintown Rd,Egg Harbor Township,NJ,8234,United States,http://www.crossfitotg.com/,(609) 513-9164,39.3744,-74.5791,44,Nicholas Droboniku,97.2571,33,angela ailes,97.7819
204,339,CrossFit Dagger,Cnr Alfred Rd and West Coast Hwy,Swanbourne,WA,6010,Australia,http://www.sasr.org.au,(043) 233-2208,,,,,,,,
205,341,CrossFit UpCountry Maui,888 Haliimaile Road,(Hali'imaile) Makawao,HI,96768,United States,http://crossfitupcountrymaui.com/,(808) 281-6925,20.8687,-156.3385,14,Keoni Wong,95.071,8,Andrea Young,88.7352
206,343,GF CrossFit,5/213 The Entrance Road Erina,Erina,NSW,2250,Australia,http://www.crossfitbodym.com/cross-fit,(042) 323-7204,-33.4351,151.3853,,,,,,
207,348,CrossFit Coronado,160 C. Avenue,Coronado,CA,92118,United States,http://www.crossfitcoronado.com/,(281) 851-1613,32.6972,-117.1717,5,Bryan Russell,92.1989,6,Stephanie Wolter,89.4386
208,353,CrossFit Saratoga,8 Woodland Court,Ballston Spa,NY,12020,United States,http://www.crossfitsaratoga.com,(518) 884-0671,43.029,-73.8537,,,,,,
209,355,CrossFit Supremacy,Unit 10 221-227 Old Kent Rd.,Greenacre,NSW,2190,Australia,http://www.crossfitsupremacy.com.au,61410646054,-33.9119,151.043,1,peter plessas,46.7109,,,
210,356,CrossFit Richmond,116 Murphy Street,Richmond,VIC,3121,Australia,http://www.crossfitrichmond.com/,(040) 015-1288,-37.8183,145.0096,50,Daniel Delcanho,98.053,17,Ashleigh Storey,96.9188
211,357,CrossFit 450,701 W. Sample St.,South Bend,IN,46601,United States,http://www.Crossfit450.com,(574) 298-5553,,,,,,,,
212,358,CrossFit Rutherford,325 West Rutherford Blvd.,Murfreesboro,TN,37129,United States,http://www.crossfitrutherford.com,(615) 533-6074,35.8193,-86.399,36,Trevor Haggard,99.7836,32,Anna Jackson,99.2828
213,361,SF CrossFit,"2 University Drive, Suite 330",Plantation,FL,33324,United States,http://www.sfbbcrossfit.com,(954) 931-1484,,,10,Arturo Rivera Torres,77.4904,6,Kate Lechtman,78.1806
214,363,CrossFit South Shore L.I.,1507-2 Smithtown Avenue,Bohemia,NY,11716,United States,http://www.crossfitssli.com,(631) 472-1930,40.7804,-73.1088,23,James Basovsky,94.9678,12,Nicole Miles,82.931
215,365,Titanium CrossFit,823 McPhee Ave,Courtenay,BC,V9N 3A1,Canada,http://www.titaniumcrossfit.com,(250) 897-8121,49.6855,-125.0037,5,Jonathan Milburn,79.7628,6,Brooke Woodley,86.1615
216,367,Southern CrossFit,32 Kembla Way,Willetton,WA,6155,Australia,http://www.southernxfit.com,+61 424606173,-32.042,115.8874,18,Hayden Thorneycroft,96.6207,6,Alison Johnson,94.7266
217,368,CrossFit Madtown,2500 Pleasant View Rd. Suite #101,Middleton,WI,53562,United States,http://www.crossfitmadtown.com/,(608) 282-5610,43.1037,-89.537,29,Thomas Slaten,97.3263,14,Suzanne Merrill,95.4352
218,370,CrossFit PTC,"303 Kelly Drive, Suite 8 and 9",Peachtree City,GA,30269,United States,http://www.crossfitptc.com,(678) 519-2302,33.3803,-84.5793,11,Chris Davis,8.0366,6,Dana Boyle,85.9578
219,371,Frisco CrossFit,"10401 Clarence Dr, Ste 200",Frisco,TX,75034,United States,http://www.friscocrossfit.com,(469) 879-4158,33.165,-96.8231,22,Stephen Angelone,92.3685,7,Danielle O'Neill,92.9366
220,372,CrossFit Oslo,Nydalsveien 17,Oslo,Oslo,484,Norway,http://www.crossfitoslo.no,22 71 80 71,59.9478,10.7646,122,Marius Tinglum Pettersen,99.7012,108,Kristin Holte,99.9879
221,373,MSAC CrossFit,2070 Palmetto Street Suite 7,Middleburg,FL,32068,United States,http://msaccrossfit.com/,(843) 263-4849,30.0734,-81.8637,7,Jason Shaffer,78.5931,10,Megan Holmes,95.9962
222,374,CrossFit Horizons,2/34 Rural DRV,Sandgate,NSW,2307,Australia,http://crossfithorizons.blogspot.com/,61 02 40238696,-32.8768,151.7097,20,Shaun McDougall,91.2637,10,Brittany Gilbert,94.8241
223,375,CrossFit the Royal Guards,Hoeveltevej 111-117,Birkeroed,,2820,Denmark,http://www.lgiforening.dk/crossfit,4526730338,,,,,,,,
224,376,CrossFit Overdrive,7371 Elmbridge Way,Richmond,BC,V6X-1B8,Canada,http://www.crossfitoverdrive.com,(604) 727-7228,49.172,-123.1435,28,Brandon Wong,93.5584,9,Sophie Manfredi,97.491
225,377,CrossFit Cheshire,360 Sandbank Road,Cheshire,CT,6410,United States,http://www.crossfitcheshire.com/,(203) 272-6846,41.5364,-72.9026,10,Joshua Colburn,7.5709,7,Lori Sienkiewicz,89.2521
226,378,CrossFit Minneapolis,1313 Chestnut Ave,Minneapolis,MN,55426,United States,http://www.crossfitminneapolis.com,(651) 321-3734,44.9764,-93.2837,29,Paul Begich,98.9446,13,Michaela Jansen,96.1144
227,382,Reebok CrossFit Zurich,Hardstrasse 81,Zurich,Switzerland,8004,Switzerland,http://www.crossfitzuerich.ch/,41765694350,47.3815,8.5126,28,Andrea Orsinger,99.2562,7,Justine Boddy,95.9013
228,384,Outer Edge CrossFit,16000 Mill Creek Blvd #112,Mill Creek,WA,98012,United States,http://www.outeredgecrossfit.com/,(206) 290-8136,47.8531,-122.2212,,,,,,
229,385,Concord CrossFit,2956 Treat Blvd. Ste H,Concord,CA,94518,United States,http://concord-crossfit.com/,(925) 798-6235,37.9363,-122.0258,5,Alessandro Zanet,98.1833,7,Megan Glick,93.0825
230,386,CrossFit Roots,2406 30th Street,Boulder,CO,80301,United States,http://www.crossfitroots.com,(303) 578-8455,40.025,-105.2536,48,David Lee,96.3937,43,Camille Leblanc-Bazinet,99.9974
231,387,CrossFit Amplify,1962 Ohio St,Lisle,IL,60532,United States,http://www.crossfitamplify.com,(630) 532-4095,41.7912,-88.0898,56,Sean ODeay,98.7346,26,Gabby Snyder,96.2508
232,388,CrossFit 100,4927 N Lydell Avenue,Glendale,WI,53217,United States,http://crossfit100.com/,(414) 313-1427,43.1065,-87.9123,9,Mathew Corr,92.9486,3,Jessie Schaub,87.6304
233,392,Karma CrossFit,1053 N Aviation Blvd.,Manhattan Beach,CA,90266,United States,http://karmacrossfit.com,(310) 500-8127,33.8862,-118.3786,4,Will Jefferies,7.0865,,,
234,393,Aspen CrossFit,"210 AABC, Suite N",Aspen,CO,81611,United States,http://www.aspencrossfit.com,(970) 948-4605,39.2189,-106.8588,10,Wendle Whiting,7.7346,6,Megan Harvey Bourke,88.6023
235,395,CrossFit Cambridge,54 Guelph Avenue unit 5-7,Cambridge,ON,N3C 2N6,Canada,http://www.crossfitcambridge.ca,(519) 240-6890,43.4319,-80.3111,16,Nick Anapolsky,99.0138,15,Kaitlyn Pavlik,99.8516
236,396,CrossFit Stronghold,9848 Fox Meadow Road,San Diego,CA,92127,United States,http://crossfitstronghold.com/,(619) 674-4677,33.011,-117.1185,,,,,,
237,397,CrossFit Decatur,701 Church Street,Decatur,GA,30030,United States,http://crossfitdecatur.com/,(404) 370-1763,33.7787,-84.2947,19,Aaron Hillegass,9.705,12,Amy Wang,80.4376
238,398,CrossFit North Fulton,"700 Hembree Pl, Suite E",Roswell,GA,30076,United States,http://www.crossfitnorthfulton.com/,(404) 993-1494,34.0596,-84.3197,12,Nate Woodruff,65.5025,9,Kim Trego,88.9164
239,399,CrossFit North Atlanta,1730 Taylor Street NW,Atlanta,GA,30318,United States,http://www.crossfitnorthatlanta.com/,(404) 355-4500,33.8016,-84.4211,19,Jacob Luecke,86.6983,12,Nikole Glaug,94.1794
240,401,CrossFit Texas,4674 Priem Lane Ste. 408,Pflugerville,TX,78660,United States,http://www.crossfittx.com/,(512) 251-6402,30.4945,-97.5884,25,Jesus Sanchez Jr.,95.2129,23,Alina Berry,92.2418
241,402,CrossFit CHF,1410 Sevierville Rd,Maryville,TN,37804,United States,http://xfitchf.wordpress.com/,(865) 238-6091,35.758,-83.9553,8,Zach Sievers,72.5066,4,Amanda Cagle,94.6981
242,403,CrossFit Lethbridge,#10 4005 7th Ave. S.,Lethbridge,AB,T1J 5K2,Canada,http://www.crossfitlethbridge.typepad.com/,(403) 915-6469,49.6895,-112.8099,22,Brandon Bufton,98.6044,12,Heather Gillespie,98.7813
243,404,CrossFit Guelph,"340 Edinburgh RD North, Unit C",Guelph,ON,N1H 3A8,Canada,http://www.crossfitguelph.com,(519) 993-2119,43.5504,-80.2762,1,Hani Mousa,10.5742,2,Julie Downer,41.5199
